	Gene stable ID	Gene name
8751	ENSG00000221601	RNU4ATAC2P
8752	ENSG00000207287	RNU6-1274P
8753	ENSG00000243900	RN7SL320P
8754	ENSG00000275128	RN7SL203P
8755	ENSG00000265357	MIR4493
8756	ENSG00000274208	RF00003
8757	ENSG00000265727	RN7SL648P
8758	ENSG00000266383	MIR5002
8759	ENSG00000277592	RF00017
8760	ENSG00000201701	RF00402
8761	ENSG00000202380	RNU1-55P
8762	ENSG00000222741	RNA5SP229
8763	ENSG00000199104	MIR346
8764	ENSG00000274771	RF00026
8765	ENSG00000275165	TSEN34
8768	ENSG00000207286	RF00019
8769	ENSG00000277668	RF00017
8770	ENSG00000206705	RF00019
8771	ENSG00000207869	MIR498
8772	ENSG00000199240	RNA5SP46
8773	ENSG00000223004	RF00070
8774	ENSG00000201264	SNORD73B
8775	ENSG00000240294	RN7SKP241
8776	ENSG00000262621	AC025283.2
8777	ENSG00000252096	RF00322
8778	ENSG00000274380	MIR6801
8779	ENSG00000222378	RNA5SP44
8780	ENSG00000252355	RN7SKP287
8781	ENSG00000207579	MIR662
8782	ENSG00000200281	RNU6-624P
8783	ENSG00000283656	MIR4483
8784	ENSG00000275589	RF01905
8785	ENSG00000276774	LENG1
8786	ENSG00000212458	RF00554
8787	ENSG00000275935	LENG1
8788	ENSG00000201805	RNU6-1180P
8789	ENSG00000231704	AC004895.1
8792	ENSG00000197930	ERO1A
8803	ENSG00000070718	AP3M2
8820	ENSG00000188694	KRTAP24-1
8821	ENSG00000242041	RPL35AP28
8822	ENSG00000091164	TXNL1
8833	ENSG00000249417	AC117383.1
8834	ENSG00000182985	CADM1
8856	ENSG00000275321	AC010329.3
8857	ENSG00000276099	LILRP1
8858	ENSG00000174796	THAP6
8871	ENSG00000167601	AXL
8876	ENSG00000152128	TMEM163
8879	ENSG00000119471	HSDL2
8884	ENSG00000230185	C9orf147
8888	ENSG00000250068	AL445187.1
8889	ENSG00000186831	KRT17P2
8893	ENSG00000261167	AC107027.3
8894	ENSG00000250762	Z99943.2
8895	ENSG00000067225	PKM
8920	ENSG00000235635	AC016644.1
8921	ENSG00000168916	ZNF608
8931	ENSG00000239861	AP001486.1
8932	ENSG00000130340	SNX9
8935	ENSG00000274576	IGHV2-70
8936	ENSG00000260060	AC009088.1
8937	ENSG00000146066	HIGD2A
8938	ENSG00000283571	AC245369.1
8939	ENSG00000102034	ELF4
8943	ENSG00000257743	MGAM2
8946	ENSG00000281990	IGHV1-69-2
8947	ENSG00000282600	IGHV3-69-1
8948	ENSG00000168539	CHRM1
8951	ENSG00000250438	AC025465.3
8952	ENSG00000257002	AP000438.1
8953	ENSG00000160818	GPATCH4
8969	ENSG00000236500	CD24P1
8970	ENSG00000280725	LINC00251
8972	ENSG00000276425	KIR2DS2
8973	ENSG00000239261	RPL31P41
8974	ENSG00000143556	S100A7
8976	ENSG00000253493	AC087808.1
8977	ENSG00000187862	TTC24
8983	ENSG00000100216	TOMM22
8985	ENSG00000236167	GAPDHP57
8986	ENSG00000250183	AC097173.1
8987	ENSG00000285551	AC067752.1
8993	ENSG00000251497	PITPNM2-AS1
8995	ENSG00000259418	AC091117.2
8996	ENSG00000143546	S100A8
8999	ENSG00000251383	LINC02483
9000	ENSG00000259317	AC044860.3
9001	ENSG00000196449	YRDC
9002	ENSG00000076248	UNG
9007	ENSG00000268107	AC003005.1
9009	ENSG00000008056	SYN1
9014	ENSG00000169154	GOT1L1
9017	ENSG00000283227	SPRR5
9018	ENSG00000270147	AC068620.2
9019	ENSG00000256674	AC020549.1
9020	ENSG00000269533	AC003002.3
9023	ENSG00000235447	TRAPPC13P1
9024	ENSG00000215853	RPTN
9025	ENSG00000143536	CRNN
9026	ENSG00000243897	EGFL8
9032	ENSG00000233483	AC008105.2
9037	ENSG00000271655	BNIP3P35
9038	ENSG00000234886	MTND5P26
9039	ENSG00000223546	LINC00630
9044	ENSG00000118292	C1orf54
9047	ENSG00000089022	MAPKAPK5
9057	ENSG00000244060	RPS2P41
9058	ENSG00000162763	LRRC52
9059	ENSG00000117362	APH1A
9068	ENSG00000203492	AL645937.1
9070	ENSG00000153234	NR4A2
9080	ENSG00000149201	CCDC81
9090	ENSG00000143171	RXRG
9094	ENSG00000184616	SPDYE12P
9095	ENSG00000232562	TPMTP3
9096	ENSG00000276121	AC122108.2
9097	ENSG00000206168	Z69890.1
9098	ENSG00000228289	AL355862.1
9099	ENSG00000232734	ATP5MC1P7
9100	ENSG00000119314	PTBP3
9108	ENSG00000138798	EGF
9120	ENSG00000261134	HLA-P
9121	ENSG00000279687	FP565260.5
9122	ENSG00000119760	SUPT7L
9127	ENSG00000224855	OPA1-AS1
9129	ENSG00000254329	IGHVII-60-1
9130	ENSG00000186579	DEFB106A
9131	ENSG00000114120	SLC25A36
9147	ENSG00000176584	DMBT1P1
9151	ENSG00000285614	AC026100.1
9152	ENSG00000218631	AL117344.1
9153	ENSG00000253515	AC018682.2
9154	ENSG00000250565	ATP6V1E2
9160	ENSG00000239775	AC017116.1
9162	ENSG00000156876	SASS6
9164	ENSG00000227667	AL392003.1
9165	ENSG00000089280	FUS
9178	ENSG00000151892	GFRA1
9183	ENSG00000254544	PCNAP4
9184	ENSG00000154678	PDE1C
9195	ENSG00000279372	AC137723.2
9196	ENSG00000196611	MMP1
9197	ENSG00000255398	HCAR3
9198	ENSG00000285657	AC084121.7
9199	ENSG00000253808	IGHVII-46-1
9200	ENSG00000118689	FOXO3
9203	ENSG00000167513	CDT1
9206	ENSG00000105127	AKAP8
9211	ENSG00000268189	AC005785.1
9213	ENSG00000238183	RPS27P5
9214	ENSG00000144035	NAT8
9215	ENSG00000151240	DIP2C
9220	ENSG00000248774	AC097534.1
9221	ENSG00000280068	AC138965.3
9222	ENSG00000285620	AC084121.6
9223	ENSG00000169188	APEX2
9225	ENSG00000238055	Z98742.3
9226	ENSG00000238168	AC137055.1
9227	ENSG00000280686	LINC01237
9231	ENSG00000110851	PRDM4
9237	ENSG00000077713	SLC25A43
9241	ENSG00000236994	YBX1P9
9242	ENSG00000196263	ZNF471
9246	ENSG00000224940	PRRT4
9253	ENSG00000124466	LYPD3
9257	ENSG00000092445	TYRO3
9266	ENSG00000217557	AL590286.1
9267	ENSG00000236438	FAM157A
9270	ENSG00000285765	AC134684.9
9271	ENSG00000131126	TEX101
9274	ENSG00000182632	CCNYL2
9277	ENSG00000261063	AC009139.2
9278	ENSG00000264281	AC016596.1
9279	ENSG00000232620	TSPY17P
9280	ENSG00000176153	GPX2
9285	ENSG00000099822	HCN2
9286	ENSG00000259379	MTND5P32
9287	ENSG00000285672	AL160396.2
9288	ENSG00000106344	RBM28
9296	ENSG00000231758	AC092652.1
9298	ENSG00000157703	SVOPL
9305	ENSG00000234658	AC013429.1
9306	ENSG00000240934	AC066616.1
9307	ENSG00000108239	TBC1D12
9310	ENSG00000183696	UPP1
9322	ENSG00000248457	LINC02220
9323	ENSG00000257062	AC022335.1
9328	ENSG00000243709	LEFTY1
9330	ENSG00000270276	HIST2H4B
9333	ENSG00000283696	AL592295.4
9334	ENSG00000236484	RRM2P2
9335	ENSG00000205517	RGL3
9352	ENSG00000229197	RPS15AP28
9353	ENSG00000139178	C1RL
9365	ENSG00000147753	TTTY7
9368	ENSG00000111249	CUX2
9371	ENSG00000145384	FABP2
9372	ENSG00000269043	AC008554.1
9373	ENSG00000205786	LINC01531
9380	ENSG00000203814	HIST2H2BF
9385	ENSG00000231682	LINC01891
9386	ENSG00000274405	SPAG11B
9395	ENSG00000110446	SLC15A3
9404	ENSG00000226500	AC243772.1
9405	ENSG00000157873	TNFRSF14
9421	ENSG00000256557	AC009509.3
9422	ENSG00000254011	AC011333.1
9423	ENSG00000231898	AC012594.1
9496	ENSG00000258115	AC090109.1
9497	ENSG00000236333	TRHDE-AS1
9501	ENSG00000198951	NAGA
9504	ENSG00000282472	AC026950.1
9508	ENSG00000198153	ZNF849P
9509	ENSG00000104889	RNASEH2A
9515	ENSG00000260599	AC011467.1
9516	ENSG00000112116	IL17F
9518	ENSG00000255447	AC044839.4
9519	ENSG00000270947	AC025811.1
9520	ENSG00000242411	AC011506.1
9521	ENSG00000229573	BX927250.1
9522	ENSG00000242039	RPL23AP1
9523	ENSG00000272841	AL139393.2
9524	ENSG00000285618	AC074132.1
9525	ENSG00000282001	DLGAP2-AS1
9526	ENSG00000285773	AL161893.1
9527	ENSG00000256229	ZNF486
9529	ENSG00000237522	NONOP2
9530	ENSG00000251172	AC117470.1
9531	ENSG00000099866	MADCAM1
9541	ENSG00000184389	A3GALT2
9542	ENSG00000233246	AL513327.2
9543	ENSG00000235621	LINC00494
9547	ENSG00000225077	LINC00337
9550	ENSG00000214342	ATP5PBP2
9551	ENSG00000153283	CD96
9558	ENSG00000276615	KEL
9567	ENSG00000249372	ATP6V1G1P6
9568	ENSG00000233829	AC017078.1
9569	ENSG00000266179	AC025627.3
9570	ENSG00000135679	MDM2
9604	ENSG00000276620	AL591516.1
9605	ENSG00000225716	ELOCP13
9606	ENSG00000226362	FAM41AY2
9607	ENSG00000282909	AC007241.1
9609	ENSG00000120727	PAIP2
9617	ENSG00000143393	PI4KB
9630	ENSG00000157514	TSC22D3
9647	ENSG00000235683	AC018442.1
9648	ENSG00000255572	AC018653.1
9650	ENSG00000135905	DOCK10
9664	ENSG00000250535	STK19B
9665	ENSG00000237738	RNF216-IT1
9666	ENSG00000223820	CFL1P1
9670	ENSG00000244378	RPS2P45
9672	ENSG00000242856	VN1R105P
9673	ENSG00000146005	PSD2
9674	ENSG00000184557	SOCS3
9676	ENSG00000234541	CHEK2P5
9677	ENSG00000260259	LINC02166
9678	ENSG00000249526	AC008667.1
9679	ENSG00000214525	AC130709.1
9680	ENSG00000273888	FRMD6-AS1
9681	ENSG00000109736	MFSD10
9692	ENSG00000124587	PEX6
9694	ENSG00000175556	LONRF3
9700	ENSG00000147789	ZNF7
9718	ENSG00000278046	LILRA3
9722	ENSG00000196660	SLC30A10
9726	ENSG00000162627	SNX7
9731	ENSG00000259370	AC103740.1
9735	ENSG00000229522	LINC01523
9736	ENSG00000262048	AL078601.3
9737	ENSG00000146540	C7orf50
9745	ENSG00000109265	KIAA1211
9754	ENSG00000228158	TLE1P1
9755	ENSG00000235351	AC114730.3
9756	ENSG00000223944	AL353604.1
9757	ENSG00000132434	LANCL2
9762	ENSG00000186086	NBPF6
9765	ENSG00000100911	PSME2
9783	ENSG00000136378	ADAMTS7
9788	ENSG00000230936	AC073347.1
9789	ENSG00000230564	CALM1P2
9790	ENSG00000110975	SYT10
9793	ENSG00000236145	AC079988.1
9794	ENSG00000273853	AC023158.2
9795	ENSG00000234455	AC067960.1
9796	ENSG00000280890	ELDR
9797	ENSG00000135625	EGR4
9799	ENSG00000078618	NRDC
9813	ENSG00000117000	RLF
9814	ENSG00000230714	AL355526.1
9815	ENSG00000242221	PSG2
9819	ENSG00000182415	CDY2A
9821	ENSG00000113719	ERGIC1
9835	ENSG00000215372	ZNF705G
9836	ENSG00000113494	PRLR
9856	ENSG00000162415	ZSWIM5
9858	ENSG00000100941	PNN
9864	ENSG00000260018	AC040169.1
9865	ENSG00000274976	AC087588.2
9866	ENSG00000226502	KRT8P27
9867	ENSG00000268886	AC022150.1
9868	ENSG00000214087	ARL16
9883	ENSG00000101198	NKAIN4
9892	ENSG00000276459	KIR2DL3
9893	ENSG00000233295	FAM90A20P
9894	ENSG00000228130	SUMO2P1
9895	ENSG00000230721	AL049597.1
9896	ENSG00000107789	MINPP1
9900	ENSG00000254738	AC023078.4
9901	ENSG00000277133	AL133173.2
9902	ENSG00000205323	SARNP
9908	ENSG00000157911	PEX10
9917	ENSG00000265400	AC005244.2
9918	ENSG00000258405	ZNF578
9924	ENSG00000136527	TRA2B
9940	ENSG00000274104	AC020910.4
9941	ENSG00000277850	KIR2DL4
9946	ENSG00000185527	PDE6G
9952	ENSG00000232143	GNL1
9957	ENSG00000124562	SNRPC
9961	ENSG00000075213	SEMA3A
9968	ENSG00000254423	AC087203.1
9969	ENSG00000226012	AP001434.1
9970	ENSG00000126091	ST3GAL3
10055	ENSG00000229501	HCG22
10058	ENSG00000259039	AL161804.1
10060	ENSG00000237962	MUC21
10062	ENSG00000255273	AF238378.1
10063	ENSG00000279076	AL136140.2
10064	ENSG00000196437	ZNF569
10072	ENSG00000135404	CD63
10088	ENSG00000276512	LILRP2
10090	ENSG00000257302	FAHD2P1
10091	ENSG00000231575	AL139118.1
10092	ENSG00000273450	AL139124.1
10093	ENSG00000108106	UBE2S
10097	ENSG00000107731	UNC5B
10099	ENSG00000174606	ANGEL2
10107	ENSG00000259964	THSD4-AS1
10112	ENSG00000166228	PCBD1
10115	ENSG00000240563	L1TD1
10116	ENSG00000269463	AP001160.4
10117	ENSG00000187969	ZCCHC13
10118	ENSG00000102316	MAGED2
10131	ENSG00000204990	AC005692.1
10132	ENSG00000143494	VASH2
10144	ENSG00000242703	CCT4P1
10145	ENSG00000282371	TRBJ2-3
10146	ENSG00000281081	AC114936.3
10147	ENSG00000124467	PSG8
10156	ENSG00000270863	DDX55P1
10157	ENSG00000251556	AC091887.1
10158	ENSG00000260678	AC093249.3
10159	ENSG00000117697	NSL1
10165	ENSG00000089639	GMIP
10173	ENSG00000231560	CLEC12A-AS1
10174	ENSG00000283663	AC008687.8
10175	ENSG00000283251	AC008687.7
10178	ENSG00000235323	COTL1P2
10179	ENSG00000187527	ATP13A5
10184	ENSG00000149658	YTHDF1
10186	ENSG00000188393	CLEC2A
10188	ENSG00000285734	AC005414.1
10189	ENSG00000230063	AL360091.2
10190	ENSG00000177302	TOP3A
10210	ENSG00000223629	DEFA8P
10211	ENSG00000272719	AC006483.2
10212	ENSG00000228974	AC006483.1
10213	ENSG00000227672	RPL3P2
10214	ENSG00000206435	HLA-C
10226	ENSG00000224814	AC114812.2
10227	ENSG00000231402	WASF5P
10228	ENSG00000160801	PTH1R
10236	ENSG00000135655	USP15
10255	ENSG00000214988	RPL7AP26
10256	ENSG00000170835	CEL
10257	ENSG00000267178	PHF5CP
10258	ENSG00000226632	UBE2V1P1
10259	ENSG00000219487	AL603766.1
10260	ENSG00000130119	GNL3L
10263	ENSG00000258308	AC079907.2
10265	ENSG00000253181	AC138356.3
10266	ENSG00000230832	AC241584.1
10267	ENSG00000214787	MS4A4E
10275	ENSG00000234280	C6orf10
10277	ENSG00000234225	AC244394.2
10279	ENSG00000264622	AC022903.1
10280	ENSG00000278981	AC079298.1
10281	ENSG00000249200	AC110775.1
10282	ENSG00000249889	ALG1L11P
10283	ENSG00000249363	AC011411.1
10284	ENSG00000181291	TMEM132E
10287	ENSG00000278860	AC005691.1
10288	ENSG00000235521	USP9YP27
10289	ENSG00000248125	AC008700.1
10291	ENSG00000250842	AC137770.1
10292	ENSG00000275578	AC007742.2
10293	ENSG00000251426	AC010451.2
10295	ENSG00000248659	AC023162.1
10296	ENSG00000224679	MED15P4
10297	ENSG00000231291	AC106799.1
10298	ENSG00000255512	AP005135.1
10299	ENSG00000272478	AL020996.3
10300	ENSG00000168569	TMEM223
10304	ENSG00000243537	KC877373.1
10305	ENSG00000212127	TAS2R14
10307	ENSG00000255298	OR8G5
10310	ENSG00000181214	OR8G2P
10311	ENSG00000254892	AP003396.4
10312	ENSG00000282087	TBC1D3F
10313	ENSG00000220773	RPSAP44
10314	ENSG00000224518	AC006989.1
10315	ENSG00000236131	MED13P1
10316	ENSG00000258907	AC009779.3
10317	ENSG00000285612	AC004974.1
10318	ENSG00000205327	OR6C68
10319	ENSG00000241112	RPL29P14
10320	ENSG00000166152	C16orf78
10321	ENSG00000213235	EEF1A1P16
10322	ENSG00000256211	AC023512.1
10323	ENSG00000251205	AC016598.2
10324	ENSG00000237344	PBX2
10329	ENSG00000137251	TINAG
10333	ENSG00000224293	TMEM183AP1
10334	ENSG00000283907	AD000090.1
10335	ENSG00000217767	NDUFAB1P1
10336	ENSG00000236339	POM121L13P
10337	ENSG00000240774	AC126182.1
10338	ENSG00000259138	AL049780.2
10339	ENSG00000162585	FAAP20
10354	ENSG00000241861	GAPDHP50
10355	ENSG00000277647	AC126755.6
10356	ENSG00000254293	AC026688.2
10358	ENSG00000275733	AC092266.1
10359	ENSG00000235191	NUCB1-AS1
10360	ENSG00000248994	AC126768.2
10362	ENSG00000232389	AL583856.1
10363	ENSG00000225016	LINC00328-2P
10364	ENSG00000229927	RHEBP1
10365	ENSG00000231187	AL356056.2
10367	ENSG00000204611	ZNF616
10372	ENSG00000224568	LINC01886
10374	ENSG00000176435	CLEC14A
10375	ENSG00000172915	NBEA
10383	ENSG00000173681	BCLAF3
10391	ENSG00000268967	AC119751.7
10392	ENSG00000197153	HIST1H3J
10394	ENSG00000278677	HIST1H2AM
10395	ENSG00000261748	AC098965.1
10396	ENSG00000185022	MAFF
10404	ENSG00000213373	LINC00671
10407	ENSG00000271162	AL022099.1
10408	ENSG00000227827	AC138969.1
10409	ENSG00000265775	AC004147.5
10410	ENSG00000264643	AC024614.1
10411	ENSG00000241634	AC069499.1
10412	ENSG00000233110	AC093797.1
10413	ENSG00000166426	CRABP1
10416	ENSG00000279694	AC011270.2
10417	ENSG00000161847	RAVER1
10425	ENSG00000260386	LINC01225
10430	ENSG00000229167	AC114488.1
10431	ENSG00000174951	FUT1
10438	ENSG00000215899	AC209007.1
10439	ENSG00000249123	MICE
10440	ENSG00000099991	CABIN1
10454	ENSG00000279393	AL139005.1
10455	ENSG00000215288	AC067904.1
10456	ENSG00000135930	EIF4E2
10470	ENSG00000136274	NACAD
10472	ENSG00000205041	AC118344.1
10473	ENSG00000196811	CHRNG
10476	ENSG00000138668	HNRNPD
10488	ENSG00000232616	SKIV2L
10503	ENSG00000099399	MAGEB2
10504	ENSG00000217044	MTCO3P31
10505	ENSG00000227592	PIGFP3
10506	ENSG00000124839	RAB17
10517	ENSG00000272631	AC067750.1
10518	ENSG00000277972	CISD3
10521	ENSG00000067334	DNTTIP2
10528	ENSG00000240087	RPSAP12
10529	ENSG00000198561	CTNND1
10567	ENSG00000244490	RWDD4P1
10568	ENSG00000285798	AC092958.4
10569	ENSG00000206470	MAS1L
10570	ENSG00000243918	EIF4BP8
10571	ENSG00000283579	AL160035.1
10572	ENSG00000223782	RPS21P8
10573	ENSG00000264554	RN7SL793P
10574	ENSG00000212207	RNU6-1321P
10575	ENSG00000240869	RN7SL128P
10576	ENSG00000222640	RNU2-51P
10577	ENSG00000201095	RNU6-266P
10578	ENSG00000238594	RF01210
10579	ENSG00000201992	SNORD115-35
10580	ENSG00000274428	RF00003
10581	ENSG00000251704	RF00561
10582	ENSG00000206996	RNU6-842P
10583	ENSG00000284203	MIR29B2
10584	ENSG00000207277	RNA5SP284
10585	ENSG00000283874	MIR3911
10586	ENSG00000238441	RNU7-130P
10587	ENSG00000281000	SNORD3D
10588	ENSG00000201704	RNA5SP396
10589	ENSG00000265075	MIR3622B
10590	ENSG00000252452	RNU6-107P
10591	ENSG00000276168	RN7SL1
10592	ENSG00000265368	MIR4476
10593	ENSG00000265483	MIR4443
10594	ENSG00000201311	RF00019
10595	ENSG00000201810	RF00096
10596	ENSG00000201145	RNA5SP175
10597	ENSG00000264292	MIR2467
10598	ENSG00000252236	RF00568
10599	ENSG00000274134	MIR6774
10600	ENSG00000206709	RNU6-1080P
10601	ENSG00000283289	MIR524
10602	ENSG00000283645	MIR5583-2
10603	ENSG00000212434	RF00012
10604	ENSG00000200385	RF00406
10605	ENSG00000243704	RN7SL105P
10606	ENSG00000207421	SNORD38B
10607	ENSG00000276105	RF01947
10608	ENSG00000244642	RN7SL396P
10609	ENSG00000200064	RNY4P9
10610	ENSG00000278149	RDH13
10611	ENSG00000207056	RNU1-8P
10612	ENSG00000252985	RF00108
10613	ENSG00000223324	RN7SKP273
10614	ENSG00000221563	MIR1269A
10615	ENSG00000201544	SNORA16B
10616	ENSG00000276830	MIR6730
10617	ENSG00000222257	RN7SKP199
10618	ENSG00000207293	RF00019
10619	ENSG00000207092	RF00019
10620	ENSG00000199082	MIR342
10621	ENSG00000283584	RF00537
10622	ENSG00000240626	RN7SL150P
10623	ENSG00000275950	MIR6724-1
10624	ENSG00000212321	RF00012
10625	ENSG00000200216	RNU6-745P
10626	ENSG00000275656	RF02171
10627	ENSG00000265432	MIR4308
10628	ENSG00000201162	RNU6-454P
10629	ENSG00000199545	RNA5SP195
10630	ENSG00000212623	RNU6-493P
10631	ENSG00000222335	RF00019
10632	ENSG00000201756	RF00019
10633	ENSG00000251983	RN7SKP157
10634	ENSG00000199833	SNORD115-21
10635	ENSG00000266144	MIR4654
10636	ENSG00000238906	RF01210
10637	ENSG00000284247	MIR2682
10638	ENSG00000264725	MIR3129
10639	ENSG00000200428	RF00019
10640	ENSG00000222744	RN7SKP166
10641	ENSG00000202233	RF00012
10642	ENSG00000283527	RF00026
10643	ENSG00000252758	RNU6-445P
10644	ENSG00000241420	RN7SL505P
10645	ENSG00000207323	RNU6-901P
10646	ENSG00000273694	RF00004
10647	ENSG00000206881	RNU6-190P
10648	ENSG00000206803	RNU6-968P
10649	ENSG00000252497	RPPH1-2P
10650	ENSG00000207075	RF00019
10651	ENSG00000238795	SCARNA12
10652	ENSG00000238380	RNU7-165P
10653	ENSG00000206702	RNU1-11P
10654	ENSG00000275529	SNORD116-4
10655	ENSG00000222630	RN7SKP131
10656	ENSG00000283575	RF00026
10657	ENSG00000253001	RN7SKP105
10658	ENSG00000252464	RN7SKP70
10659	ENSG00000206686	RNU6-1036P
10660	ENSG00000199471	RF00019
10661	ENSG00000202440	RF00150
10662	ENSG00000202217	RN7SKP47
10663	ENSG00000275994	SNORA24
10664	ENSG00000211583	MIR767
10665	ENSG00000238317	SNORD11
10666	ENSG00000207122	RNU6-591P
10667	ENSG00000244033	RN7SL228P
10668	ENSG00000238778	RNU7-80P
10669	ENSG00000239744	RN7SL63P
10670	ENSG00000199150	MIRLET7G
10671	ENSG00000284440	MIR122
10672	ENSG00000266589	MIR4512
10673	ENSG00000202538	RNU4-2
10674	ENSG00000202502	RNA5SP151
10675	ENSG00000283799	MIR1182
10676	ENSG00000263858	MIR4769
10677	ENSG00000241869	RN7SL363P
10678	ENSG00000284139	MIR1234
10679	ENSG00000202081	RNU6-1280P
10680	ENSG00000223262	RNA5SP492
10681	ENSG00000206975	RNU6-13P
10682	ENSG00000251997	RNA5SP458
10683	ENSG00000221783	MIR1183
10684	ENSG00000239419	RN7SL535P
10685	ENSG00000222792	RNU6-860P
10686	ENSG00000222940	RNU6-370P
10687	ENSG00000207982	MIR548B
10688	ENSG00000274889	TARM1
10689	ENSG00000207701	MIR597
10690	ENSG00000223087	RNU6-602P
10691	ENSG00000207924	MIR196A2
10692	ENSG00000283204	MIR4434
10693	ENSG00000239547	RN7SL843P
10694	ENSG00000207051	SNORA27
10695	ENSG00000284305	MIR3179-1
10696	ENSG00000252364	RNA5SP360
10697	ENSG00000276769	MIR6752
10698	ENSG00000264585	MIR4449
10699	ENSG00000283926	MIR192
10700	ENSG00000277385	RF00017
10701	ENSG00000238489	RNU6-749P
10702	ENSG00000201533	RN7SKP237
10703	ENSG00000265929	MIR5195
10704	ENSG00000284163	MIR3620
10705	ENSG00000222764	RN7SKP106
10706	ENSG00000199482	RNU6-633P
10707	ENSG00000211590	MIR802
10708	ENSG00000222627	RNU2-37P
10709	ENSG00000276735	RF00017
10710	ENSG00000215952	MIR921
10711	ENSG00000278851	MIR6879
10712	ENSG00000207800	MIR504
10713	ENSG00000252143	RF00492
10714	ENSG00000265734	MIR4438
10715	ENSG00000201761	RNU6-336P
10716	ENSG00000202431	RNU6-438P
10717	ENSG00000207597	MIR490
10718	ENSG00000201648	RNU4-91P
10719	ENSG00000252513	RNU1-128P
10720	ENSG00000200648	RNU6-226P
10721	ENSG00000222178	RNA5SP181
10722	ENSG00000269167	CR753845.2
10723	ENSG00000201969	SNORD115-20
10724	ENSG00000263973	MIR4760
10725	ENSG00000283950	MIR6791
10726	ENSG00000264909	RF00003
10727	ENSG00000221753	MIR1273A
10728	ENSG00000244091	RN7SL483P
10729	ENSG00000272055	RNU6-6P
10730	ENSG00000202347	RNU1-16P
10731	ENSG00000238446	RNU7-38P
10732	ENSG00000251946	RNU6-1023P
10733	ENSG00000273587	SNORA78
10734	ENSG00000263701	RF00026
10735	ENSG00000283694	MIR3202-2
10736	ENSG00000207637	MIR595
10737	ENSG00000222579	RF00019
10738	ENSG00000265691	MIR4460
10739	ENSG00000216077	MIR887
10740	ENSG00000275259	MIR6511A1
10741	ENSG00000251768	RNA5SP217
10742	ENSG00000284031	MIR4761
10743	ENSG00000243968	RN7SL402P
10744	ENSG00000274626	AC012314.9
10746	ENSG00000212219	RNU6-604P
10747	ENSG00000266615	RF00001
10748	ENSG00000283774	MIR632
10749	ENSG00000252171	RF00019
10750	ENSG00000252200	RF00285
10751	ENSG00000243124	RN7SL643P
10752	ENSG00000252148	RNU6-1206P
10753	ENSG00000239035	RF01210
10754	ENSG00000277005	AC006449.4
10755	ENSG00000199629	RNU1-14P
10756	ENSG00000266191	RF00017
10757	ENSG00000277818	RF00019
10758	ENSG00000241159	RN7SL160P
10759	ENSG00000212558	RF00568
10760	ENSG00000207047	SNORD51
10761	ENSG00000206722	RNU6-1074P
10762	ENSG00000272412	RN7SL778P
10763	ENSG00000275680	RF00017
10764	ENSG00000201624	RF00019
10765	ENSG00000221468	RNU6ATAC11P
10766	ENSG00000239726	RN7SL688P
10767	ENSG00000201395	RN7SKP257
10768	ENSG00000252217	RF00019
10769	ENSG00000206624	RNU1-39P
10770	ENSG00000285213	VARS2
10772	ENSG00000284216	MIR1909
10773	ENSG00000207922	MIR566
10774	ENSG00000265071	RF00019
10775	ENSG00000216001	MIR450B
10776	ENSG00000199460	RNU6-1216P
10777	ENSG00000238832	RF01233
10778	ENSG00000207306	RNU6-1152P
10779	ENSG00000206903	SNORA24B
10780	ENSG00000252772	RNU6-714P
10781	ENSG00000284385	MIR4313
10782	ENSG00000252183	RNU6-948P
10783	ENSG00000275587	RF00017
10784	ENSG00000264615	RN7SL592P
10785	ENSG00000202189	SNORA30B
10786	ENSG00000283798	MIR630
10787	ENSG00000264638	MIR3152
10788	ENSG00000283944	MIR4709
10789	ENSG00000222365	SNORD12B
10790	ENSG00000242865	RN7SL244P
10791	ENSG00000273593	MIR7160
10792	ENSG00000251919	RNU7-105P
10793	ENSG00000207651	MIR28
10794	ENSG00000266410	RF00019
10795	ENSG00000266255	MIR4475
10796	ENSG00000284332	MIR1302-2
10797	ENSG00000201184	RNU4-68P
10798	ENSG00000241834	RN7SL149P
10799	ENSG00000200547	RF00019
10800	ENSG00000207810	MIR519E
10801	ENSG00000283734	MIR4785
10802	ENSG00000207649	MIR138-2
10803	ENSG00000221036	MIR1193
10804	ENSG00000277359	AC012314.31
10806	ENSG00000284402	MIR7107
10807	ENSG00000283152	MIR3120
10808	ENSG00000272849	AC084018.1
10809	ENSG00000274292	AC084018.2
10810	ENSG00000163374	YY1AP1
10835	ENSG00000235034	C19orf81
10838	ENSG00000228366	AL592437.1
10839	ENSG00000258435	AC048337.1
10840	ENSG00000273947	KIR2DL3
10841	ENSG00000229183	PGA4
10849	ENSG00000123411	IKZF4
10862	ENSG00000245322	AC097460.1
10866	ENSG00000249710	AP001961.1
10867	ENSG00000213137	ARF1P2
10868	ENSG00000141314	RHBDL3
10874	ENSG00000140107	SLC25A47
10876	ENSG00000039319	ZFYVE16
10889	ENSG00000241030	RPL29P24
10890	ENSG00000100647	SUSD6
10893	ENSG00000226139	BX927168.1
10896	ENSG00000256577	AC007406.4
10897	ENSG00000225824	HLA-DQB1
10906	ENSG00000177476	OR2G3
10907	ENSG00000166863	TAC3
10918	ENSG00000213703	AL138847.1
10919	ENSG00000270549	AL451044.1
